schoolid,schoolName,address,lowGrade,highGrade,schoolLevel,district,county,rankMovement,schoolYearlyDetails,hasBoundary
80258000729,Innovations & Options,"{'latLong': {'latitude': 39.9862, 'longitude': -104.8119}, 'street': '830 Bridge Street', 'city': 'Brighton', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80601', 'zip4': '2253', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Brighton/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80601/search.aspx', 'html': '830 Bridge Street<br />Brighton, CO 80601-2253'}",6,12,High,"{'districtID': '0802580', 'districtName': 'School District 27J', 'url': 'https://www.schooldigger.com/go/CO/district/02580/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02580'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",0.0,"[{'year': 2020, 'numberOfStudents': 293, 'percentFreeDiscLunch': 36.52, 'percentofAfricanAmericanStudents': 1.37, 'percentofAsianStudents': 1.02, 'percentofHispanicStudents': 57.34, 'percentofIndianStudents': 0.68, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 36.52, 'percentofTwoOrMoreRaceStudents': 3.07, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 13.0, 'pupilTeacherRatio': 22.5, 'numberofAfricanAmericanStudents': 4, 'numberofAsianStudents': 3, 'numberofHispanicStudents': 168, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 107, 'numberofTwoOrMoreRaceStudents': 9, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 209, 'percentFreeDiscLunch': 43.06, 'percentofAfricanAmericanStudents': 2.39, 'percentofAsianStudents': 0.0, 'percentofHispanicStudents': 55.5, 'percentofIndianStudents': 0.96, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 39.23, 'percentofTwoOrMoreRaceStudents': 1.91, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 12.1, 'pupilTeacherRatio': 17.2, 'numberofAfricanAmericanStudents': 5, 'numberofAsianStudents': 0, 'numberofHispanicStudents': 116, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 82, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}]",False
80336006733,Inspire Elementary,"{'latLong': {'latitude': 39.799707, 'longitude': -104.869626}, 'street': '5677 N Galena St.', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80238', 'zip4': '2323', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80238/search.aspx', 'html': '5677 N Galena St.<br />Denver, CO 80238-2323'}",PK,5,Elementary,"{'districtID': '0803360', 'districtName': 'School District No. 1', 'url': 'https://www.schooldigger.com/go/CO/district/03360/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03360'}","{'countyName': 'Denver County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Denver+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 347, 'percentFreeDiscLunch': 22.19, 'percentofAfricanAmericanStudents': 6.34, 'percentofAsianStudents': 1.44, 'percentofHispanicStudents': 27.38, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 57.06, 'percentofTwoOrMoreRaceStudents': 7.78, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 21.3, 'pupilTeacherRatio': 16.2, 'numberofAfricanAmericanStudents': 22, 'numberofAsianStudents': 5, 'numberofHispanicStudents': 95, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 198, 'numberofTwoOrMoreRaceStudents': 27, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 183, 'percentFreeDiscLunch': 25.14, 'percentofAfricanAmericanStudents': 7.65, 'percentofAsianStudents': 1.09, 'percentofHispanicStudents': 24.59, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 57.38, 'percentofTwoOrMoreRaceStudents': 9.29, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 11.7, 'pupilTeacherRatio': 15.5, 'numberofAfricanAmericanStudents': 14, 'numberofAsianStudents': 2, 'numberofHispanicStudents': 45, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 105, 'numberofTwoOrMoreRaceStudents': 17, 'numberofUnspecifiedRaceStudents': None}]",False
80336000362,International Academy Of Denver At Harrington,"{'latLong': {'latitude': 39.7687, 'longitude': -104.9586}, 'street': '2401 East 37th Avenue', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80205', 'zip4': '3513', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80205/search.aspx', 'html': '2401 East 37th Avenue<br />Denver, CO 80205-3513'}",PK,5,Elementary,"{'districtID': '0803360', 'districtName': 'School District No. 1', 'url': 'https://www.schooldigger.com/go/CO/district/03360/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03360'}","{'countyName': 'Denver County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Denver+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 221, 'percentFreeDiscLunch': 93.67, 'percentofAfricanAmericanStudents': 16.29, 'percentofAsianStudents': 0.45, 'percentofHispanicStudents': 71.95, 'percentofIndianStudents': 1.81, 'percentofPacificIslanderStudents': 0.45, 'percentofWhiteStudents': 7.24, 'percentofTwoOrMoreRaceStudents': 1.81, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 18.7, 'pupilTeacherRatio': 11.8, 'numberofAfricanAmericanStudents': 36, 'numberofAsianStudents': 1, 'numberofHispanicStudents': 159, 'numberofIndianStudents': 4, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 16, 'numberofTwoOrMoreRaceStudents': 4, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 265, 'percentFreeDiscLunch': 90.94, 'percentofAfricanAmericanStudents': 17.36, 'percentofAsianStudents': 0.38, 'percentofHispanicStudents': 72.08, 'percentofIndianStudents': 1.89, 'percentofPacificIslanderStudents': 0.75, 'percentofWhiteStudents': 4.15, 'percentofTwoOrMoreRaceStudents': 3.4, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 21.5, 'pupilTeacherRatio': 12.3, 'numberofAfricanAmericanStudents': 46, 'numberofAsianStudents': 1, 'numberofHispanicStudents': 191, 'numberofIndianStudents': 5, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 11, 'numberofTwoOrMoreRaceStudents': 9, 'numberofUnspecifiedRaceStudents': None}]",True
80234001323,Iowa Elementary School,"{'latLong': {'latitude': 39.6879, 'longitude': -104.7935}, 'street': '16701 East Iowa Ave', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80017', 'zip4': '5112', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80017/search.aspx', 'html': '16701 East Iowa Ave<br />Aurora, CO 80017-5112'}",PK,5,Elementary,"{'districtID': '0802340', 'districtName': 'Aurora Joint District No. 28', 'url': 'https://www.schooldigger.com/go/CO/district/02340/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02340'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",-21.0,"[{'year': 2020, 'numberOfStudents': 492, 'percentFreeDiscLunch': 73.58, 'percentofAfricanAmericanStudents': 17.07, 'percentofAsianStudents': 4.67, 'percentofHispanicStudents': 46.34, 'percentofIndianStudents': 0.81, 'percentofPacificIslanderStudents': 2.44, 'percentofWhiteStudents': 19.11, 'percentofTwoOrMoreRaceStudents': 9.55, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 25.2, 'pupilTeacherRatio': 19.4, 'numberofAfricanAmericanStudents': 84, 'numberofAsianStudents': 23, 'numberofHispanicStudents': 228, 'numberofIndianStudents': 4, 'numberofPacificIslanderStudents': 12, 'numberofWhiteStudents': 94, 'numberofTwoOrMoreRaceStudents': 47, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 483, 'percentFreeDiscLunch': 70.81, 'percentofAfricanAmericanStudents': 19.05, 'percentofAsianStudents': 4.55, 'percentofHispanicStudents': 49.9, 'percentofIndianStudents': 0.41, 'percentofPacificIslanderStudents': 1.45, 'percentofWhiteStudents': 18.84, 'percentofTwoOrMoreRaceStudents': 5.8, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 23.6, 'pupilTeacherRatio': 20.4, 'numberofAfricanAmericanStudents': 92, 'numberofAsianStudents': 22, 'numberofHispanicStudents': 241, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 7, 'numberofWhiteStudents': 91, 'numberofTwoOrMoreRaceStudents': 28, 'numberofUnspecifiedRaceStudents': None}]",True
80345001638,Iron Horse Elementary School,"{'latLong': {'latitude': 39.5068, 'longitude': -104.755}, 'street': '20151 Tallman Drive', 'city': 'Parker', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80138', 'zip4': '7189', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Parker/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80138/search.aspx', 'html': '20151 Tallman Drive<br />Parker, CO 80138-7189'}",PK,5,Elementary,"{'districtID': '0803450', 'districtName': 'Douglas County School District No. Re 1', 'url': 'https://www.schooldigger.com/go/CO/district/03450/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03450'}","{'countyName': 'Douglas County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Douglas+County/search.aspx'}",-81.0,"[{'year': 2020, 'numberOfStudents': 460, 'percentFreeDiscLunch': 13.91, 'percentofAfricanAmericanStudents': 1.52, 'percentofAsianStudents': 2.61, 'percentofHispanicStudents': 17.17, 'percentofIndianStudents': 0.22, 'percentofPacificIslanderStudents': 0.65, 'percentofWhiteStudents': 71.09, 'percentofTwoOrMoreRaceStudents': 6.74, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 26.2, 'pupilTeacherRatio': 17.5, 'numberofAfricanAmericanStudents': 7, 'numberofAsianStudents': 12, 'numberofHispanicStudents': 79, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 327, 'numberofTwoOrMoreRaceStudents': 31, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 454, 'percentFreeDiscLunch': 13.66, 'percentofAfricanAmericanStudents': 1.98, 'percentofAsianStudents': 1.98, 'percentofHispanicStudents': 16.08, 'percentofIndianStudents': 0.22, 'percentofPacificIslanderStudents': 0.22, 'percentofWhiteStudents': 71.59, 'percentofTwoOrMoreRaceStudents': 7.93, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 25.2, 'pupilTeacherRatio': 18.0, 'numberofAfricanAmericanStudents': 9, 'numberofAsianStudents': 9, 'numberofHispanicStudents': 73, 'numberofIndianStudents': 1, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 325, 'numberofTwoOrMoreRaceStudents': 36, 'numberofUnspecifiedRaceStudents': None}]",True
80480006726,Irwin Preschool,"{'latLong': {'latitude': 39.68937, 'longitude': -105.123751}, 'street': '1505 South Pierson Street', 'city': 'Lakewood', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80232', 'zip4': '6014', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Lakewood/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80232/search.aspx', 'html': '1505 South Pierson Street<br />Lakewood, CO 80232-6014'}",PK,PK,Prekindergarten,"{'districtID': '0804800', 'districtName': 'Jefferson County School District No. R-1', 'url': 'https://www.schooldigger.com/go/CO/district/04800/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=04800'}","{'countyName': 'Jefferson County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Jefferson+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 84, 'percentFreeDiscLunch': 7.14, 'percentofAfricanAmericanStudents': 0.0, 'percentofAsianStudents': 3.57, 'percentofHispanicStudents': 33.33, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 63.1, 'percentofTwoOrMoreRaceStudents': 0.0, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 1.5, 'pupilTeacherRatio': 56.0, 'numberofAfricanAmericanStudents': 0, 'numberofAsianStudents': 3, 'numberofHispanicStudents': 28, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 53, 'numberofTwoOrMoreRaceStudents': 0, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 95, 'percentFreeDiscLunch': None, 'percentofAfricanAmericanStudents': 1.05, 'percentofAsianStudents': 6.32, 'percentofHispanicStudents': 23.16, 'percentofIndianStudents': 2.11, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 60.0, 'percentofTwoOrMoreRaceStudents': 7.37, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 1.5, 'pupilTeacherRatio': 63.3, 'numberofAfricanAmericanStudents': 1, 'numberofAsianStudents': 6, 'numberofHispanicStudents': 22, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 57, 'numberofTwoOrMoreRaceStudents': 7, 'numberofUnspecifiedRaceStudents': None}]",False
80336006570,Isabella Bird Community School,"{'latLong': {'latitude': 39.755392, 'longitude': -104.857408}, 'street': '2701 N. Lima St.', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80238', 'zip4': '4013', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80238/search.aspx', 'html': '2701 N. Lima St.<br />Denver, CO 80238-4013'}",PK,5,Elementary,"{'districtID': '0803360', 'districtName': 'School District No. 1', 'url': 'https://www.schooldigger.com/go/CO/district/03360/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=03360'}","{'countyName': 'Denver County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Denver+County/search.aspx'}",11.0,"[{'year': 2020, 'numberOfStudents': 529, 'percentFreeDiscLunch': 29.87, 'percentofAfricanAmericanStudents': 12.1, 'percentofAsianStudents': 8.7, 'percentofHispanicStudents': 15.88, 'percentofIndianStudents': 0.57, 'percentofPacificIslanderStudents': 0.19, 'percentofWhiteStudents': 53.69, 'percentofTwoOrMoreRaceStudents': 8.88, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 31.0, 'pupilTeacherRatio': 17.0, 'numberofAfricanAmericanStudents': 64, 'numberofAsianStudents': 46, 'numberofHispanicStudents': 84, 'numberofIndianStudents': 3, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 284, 'numberofTwoOrMoreRaceStudents': 47, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 524, 'percentFreeDiscLunch': 27.86, 'percentofAfricanAmericanStudents': 10.69, 'percentofAsianStudents': 7.44, 'percentofHispanicStudents': 15.08, 'percentofIndianStudents': 0.38, 'percentofPacificIslanderStudents': 0.19, 'percentofWhiteStudents': 58.4, 'percentofTwoOrMoreRaceStudents': 7.82, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 32.0, 'pupilTeacherRatio': 16.3, 'numberofAfricanAmericanStudents': 56, 'numberofAsianStudents': 39, 'numberofHispanicStudents': 79, 'numberofIndianStudents': 2, 'numberofPacificIslanderStudents': 1, 'numberofWhiteStudents': 306, 'numberofTwoOrMoreRaceStudents': 41, 'numberofUnspecifiedRaceStudents': None}]",True
80723006458,Iver C. Ranum Middle School,"{'latLong': {'latitude': 39.8427, 'longitude': -105.0166}, 'street': '2401 West 80th Avenue', 'city': 'Denver', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80221', 'zip4': '3801', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Denver/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80221/search.aspx', 'html': '2401 West 80th Avenue<br />Denver, CO 80221-3801'}",6,8,Middle,"{'districtID': '0807230', 'districtName': 'Westminster Public Schools', 'url': 'https://www.schooldigger.com/go/CO/district/07230/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=07230'}","{'countyName': 'Adams County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Adams+County/search.aspx'}",-48.0,"[{'year': 2020, 'numberOfStudents': 592, 'percentFreeDiscLunch': 86.82, 'percentofAfricanAmericanStudents': 1.52, 'percentofAsianStudents': 2.36, 'percentofHispanicStudents': 85.81, 'percentofIndianStudents': 0.51, 'percentofPacificIslanderStudents': 0.34, 'percentofWhiteStudents': 7.43, 'percentofTwoOrMoreRaceStudents': 2.03, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 35.1, 'pupilTeacherRatio': 16.8, 'numberofAfricanAmericanStudents': 9, 'numberofAsianStudents': 14, 'numberofHispanicStudents': 508, 'numberofIndianStudents': 3, 'numberofPacificIslanderStudents': 2, 'numberofWhiteStudents': 44, 'numberofTwoOrMoreRaceStudents': 12, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 683, 'percentFreeDiscLunch': 87.85, 'percentofAfricanAmericanStudents': 1.32, 'percentofAsianStudents': 3.07, 'percentofHispanicStudents': 83.46, 'percentofIndianStudents': 1.17, 'percentofPacificIslanderStudents': 0.44, 'percentofWhiteStudents': 8.78, 'percentofTwoOrMoreRaceStudents': 1.76, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 37.1, 'pupilTeacherRatio': 18.3, 'numberofAfricanAmericanStudents': 9, 'numberofAsianStudents': 21, 'numberofHispanicStudents': 570, 'numberofIndianStudents': 8, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 60, 'numberofTwoOrMoreRaceStudents': 12, 'numberofUnspecifiedRaceStudents': None}]",True
80234006411,Jamaica Child Development Center,"{'latLong': {'latitude': 39.728918, 'longitude': -104.862673}, 'street': '800 Jamaica Street', 'city': 'Aurora', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80010', 'zip4': '4027', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Aurora/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80010/search.aspx', 'html': '800 Jamaica Street<br />Aurora, CO 80010-4027'}",PK,PK,Prekindergarten,"{'districtID': '0802340', 'districtName': 'Aurora Joint District No. 28', 'url': 'https://www.schooldigger.com/go/CO/district/02340/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=02340'}","{'countyName': 'Arapahoe County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Arapahoe+County/search.aspx'}",,"[{'year': 2020, 'numberOfStudents': 203, 'percentFreeDiscLunch': 78.33, 'percentofAfricanAmericanStudents': 13.79, 'percentofAsianStudents': 6.4, 'percentofHispanicStudents': 61.08, 'percentofIndianStudents': 1.48, 'percentofPacificIslanderStudents': 1.48, 'percentofWhiteStudents': 6.9, 'percentofTwoOrMoreRaceStudents': 8.87, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 2.7, 'pupilTeacherRatio': 73.2, 'numberofAfricanAmericanStudents': 28, 'numberofAsianStudents': 13, 'numberofHispanicStudents': 124, 'numberofIndianStudents': 3, 'numberofPacificIslanderStudents': 3, 'numberofWhiteStudents': 14, 'numberofTwoOrMoreRaceStudents': 18, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 215, 'percentFreeDiscLunch': 85.12, 'percentofAfricanAmericanStudents': 20.93, 'percentofAsianStudents': 2.79, 'percentofHispanicStudents': 60.47, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 8.37, 'percentofTwoOrMoreRaceStudents': 7.44, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 3.2, 'pupilTeacherRatio': 66.9, 'numberofAfricanAmericanStudents': 45, 'numberofAsianStudents': 6, 'numberofHispanicStudents': 130, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 18, 'numberofTwoOrMoreRaceStudents': 16, 'numberofUnspecifiedRaceStudents': None}]",False
80480006256,Jefferson County Open Elementary School,"{'latLong': {'latitude': 39.7335, 'longitude': -105.0841}, 'street': '7655 West 10th Avenue', 'city': 'Lakewood', 'state': 'CO', 'stateFull': 'Colorado', 'zip': '80215', 'zip4': '4101', 'cityURL': 'https://www.schooldigger.com/go/CO/city/Lakewood/search.aspx', 'zipURL': 'https://www.schooldigger.com/go/CO/zip/80215/search.aspx', 'html': '7655 West 10th Avenue<br />Lakewood, CO 80215-4101'}",PK,6,Elementary,"{'districtID': '0804800', 'districtName': 'Jefferson County School District No. R-1', 'url': 'https://www.schooldigger.com/go/CO/district/04800/search.aspx', 'rankURL': 'https://www.schooldigger.com/go/CO/districtrank.aspx?finddistrict=04800'}","{'countyName': 'Jefferson County', 'countyURL': 'https://www.schooldigger.com/go/CO/county/Jefferson+County/search.aspx'}",-111.0,"[{'year': 2020, 'numberOfStudents': 245, 'percentFreeDiscLunch': 34.29, 'percentofAfricanAmericanStudents': 0.0, 'percentofAsianStudents': 0.82, 'percentofHispanicStudents': 17.14, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 73.88, 'percentofTwoOrMoreRaceStudents': 8.16, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 14.7, 'pupilTeacherRatio': 16.6, 'numberofAfricanAmericanStudents': 0, 'numberofAsianStudents': 2, 'numberofHispanicStudents': 42, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 181, 'numberofTwoOrMoreRaceStudents': 20, 'numberofUnspecifiedRaceStudents': None}, {'year': 2019, 'numberOfStudents': 243, 'percentFreeDiscLunch': 37.45, 'percentofAfricanAmericanStudents': 0.0, 'percentofAsianStudents': 0.82, 'percentofHispanicStudents': 14.81, 'percentofIndianStudents': 0.0, 'percentofPacificIslanderStudents': 0.0, 'percentofWhiteStudents': 78.19, 'percentofTwoOrMoreRaceStudents': 6.17, 'percentofUnspecifiedRaceStudents': None, 'teachersFulltime': 14.4, 'pupilTeacherRatio': 16.8, 'numberofAfricanAmericanStudents': 0, 'numberofAsianStudents': 2, 'numberofHispanicStudents': 36, 'numberofIndianStudents': 0, 'numberofPacificIslanderStudents': 0, 'numberofWhiteStudents': 190, 'numberofTwoOrMoreRaceStudents': 15, 'numberofUnspecifiedRaceStudents': None}]",True
